Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
1326244,425,8/22/2016 19:02,Civic Center BART (7th at Market),72,8/22/2016 19:09,Temporary Transbay Terminal (Howard at Beale),55,189,Subscriber,94608
1326483,990,8/23/2016 7:23,Embarcadero at Sansome,60,8/23/2016 7:39,San Francisco Caltrain (Townsend at 4th),70,470,Subscriber,94111
1326542,446,8/23/2016 7:47,San Francisco Caltrain 2 (330 Townsend),69,8/23/2016 7:54,Howard at 2nd,63,598,Subscriber,95126
1326620,297,8/23/2016 8:08,San Jose Diridon Caltrain Station,2,8/23/2016 8:13,Adobe on Almaden,5,683,Subscriber,94123
1326696,439,8/23/2016 8:24,San Francisco Caltrain 2 (330 Townsend),69,8/23/2016 8:31,Embarcadero at Folsom,51,353,Subscriber,94306
1326741,194,8/23/2016 8:33,Grant Avenue at Columbus Avenue,73,8/23/2016 8:36,Clay at Battery,41,468,Subscriber,94133
1326807,709,8/23/2016 8:52,San Francisco Caltrain 2 (330 Townsend),69,8/23/2016 9:04,Steuart at Market,74,592,Subscriber,94111
1326840,670,8/23/2016 8:58,Embarcadero at Vallejo,48,8/23/2016 9:09,2nd at Townsend,61,597,Subscriber,94925
1327129,432,8/23/2016 11:35,San Pedro Square,6,8/23/2016 11:42,Japantown,9,76,Subscriber,95112
1327131,302,8/23/2016 11:40,Harry Bridges Plaza (Ferry Building),50,8/23/2016 11:45,Market at Sansome,77,287,Subscriber,95476
1327146,899,8/23/2016 12:07,Commercial at Montgomery,45,8/23/2016 12:22,Market at 10th,67,390,Subscriber,94108
1327240,184,8/23/2016 14:56,Steuart at Market,74,8/23/2016 14:59,Spear at Folsom,49,315,Subscriber,94105
1327407,525,8/23/2016 16:43,5th at Howard,57,8/23/2016 16:51,Washington at Kearny,46,463,Subscriber,94803
1327458,1669,8/23/2016 16:56,Harry Bridges Plaza (Ferry Building),50,8/23/2016 17:24,Embarcadero at Sansome,60,370,Customer,95125
1327464,659,8/23/2016 16:58,Harry Bridges Plaza (Ferry Building),50,8/23/2016 17:09,San Francisco Caltrain (Townsend at 4th),70,434,Subscriber,93401
1327486,455,8/23/2016 17:03,2nd at Townsend,61,8/23/2016 17:10,Market at Sansome,77,557,Customer,94552
1327831,1705,8/23/2016 18:33,5th St at Folsom St,90,8/23/2016 19:02,Townsend at 7th,65,615,Customer,35394
1328006,1071,8/23/2016 21:09,Mountain View Caltrain Station,28,8/23/2016 21:27,Castro Street and El Camino Real,32,254,Subscriber,94309
1328008,908,8/23/2016 21:13,Powell Street BART,39,8/23/2016 21:28,Embarcadero at Sansome,60,568,Subscriber,94107
1328035,391,8/23/2016 23:10,Market at 4th,76,8/23/2016 23:16,Market at 10th,67,147,Subscriber,94102
1328097,443,8/24/2016 6:47,San Francisco Caltrain (Townsend at 4th),70,8/24/2016 6:55,Spear at Folsom,49,67,Subscriber,95008
1328141,472,8/24/2016 7:22,Civic Center BART (7th at Market),72,8/24/2016 7:30,Townsend at 7th,65,291,Subscriber,94582
1328326,218,8/24/2016 8:18,San Jose Diridon Caltrain Station,2,8/24/2016 8:21,Santa Clara at Almaden,4,215,Subscriber,94158
1328329,529,8/24/2016 8:18,2nd at Townsend,61,8/24/2016 8:27,Steuart at Market,74,554,Subscriber,95120
1328425,679,8/24/2016 8:44,2nd at Townsend,61,8/24/2016 8:55,Temporary Transbay Terminal (Howard at Beale),55,397,Subscriber,94107
1328426,564,8/24/2016 8:44,San Francisco City Hall,58,8/24/2016 8:54,2nd at Folsom,62,445,Subscriber,94102
1328439,574,8/24/2016 8:47,Temporary Transbay Terminal (Howard at Beale),55,8/24/2016 8:57,San Francisco Caltrain (Townsend at 4th),70,268,Subscriber,94602
1328450,428,8/24/2016 8:48,Temporary Transbay Terminal (Howard at Beale),55,8/24/2016 8:55,Market at 4th,76,581,Subscriber,94610
1328552,583,8/24/2016 9:08,San Francisco Caltrain 2 (330 Townsend),69,8/24/2016 9:18,Temporary Transbay Terminal (Howard at Beale),55,465,Subscriber,94070
1328554,1348,8/24/2016 9:09,Embarcadero at Folsom,51,8/24/2016 9:31,South Van Ness at Market,66,282,Subscriber,94611
1328559,505,8/24/2016 9:09,San Francisco Caltrain 2 (330 Townsend),69,8/24/2016 9:17,Post at Kearny,47,574,Subscriber,94158
1328564,407,8/24/2016 9:11,Market at Sansome,77,8/24/2016 9:18,2nd at South Park,64,335,Subscriber,94610
1328568,872,8/24/2016 9:12,Commercial at Montgomery,45,8/24/2016 9:27,Market at 10th,67,267,Subscriber,94109
1328600,277,8/24/2016 9:22,Embarcadero at Bryant,54,8/24/2016 9:27,Steuart at Market,74,283,Subscriber,94107
1328609,330,8/24/2016 9:24,Market at Sansome,77,8/24/2016 9:30,2nd at South Park,64,329,Subscriber,94588
1328615,287,8/24/2016 9:27,5th St at Folsom St,90,8/24/2016 9:32,Market at 4th,76,482,Subscriber,94107
1328675,345,8/24/2016 9:49,Mountain View Caltrain Station,28,8/24/2016 9:55,Castro Street and El Camino Real,32,22,Subscriber,94105
1328978,307,8/24/2016 13:58,Embarcadero at Vallejo,48,8/24/2016 14:03,Spear at Folsom,49,601,Subscriber,94105
1329072,458,8/24/2016 15:54,Howard at 2nd,63,8/24/2016 16:02,San Francisco Caltrain (Townsend at 4th),70,484,Subscriber,95129
1329108,463,8/24/2016 16:13,Howard at 2nd,63,8/24/2016 16:21,San Francisco Caltrain (Townsend at 4th),70,226,Subscriber,95126
1329142,330,8/24/2016 16:28,Spear at Folsom,49,8/24/2016 16:33,Howard at 2nd,63,635,Subscriber,94118
1329193,588,8/24/2016 16:51,Temporary Transbay Terminal (Howard at Beale),55,8/24/2016 17:01,San Francisco Caltrain (Townsend at 4th),70,446,Subscriber,94403
1329325,632,8/24/2016 17:17,Palo Alto Caltrain Station,34,8/24/2016 17:27,California Ave Caltrain Station,36,116,Subscriber,94306
1329331,578,8/24/2016 17:19,San Francisco Caltrain 2 (330 Townsend),69,8/24/2016 17:29,Temporary Transbay Terminal (Howard at Beale),55,667,Subscriber,94602
1329482,406,8/24/2016 18:01,Townsend at 7th,65,8/24/2016 18:08,5th at Howard,57,406,Subscriber,94102
1329503,399,8/24/2016 18:06,2nd at Folsom,62,8/24/2016 18:13,San Francisco Caltrain 2 (330 Townsend),69,630,Subscriber,94306
1329541,345,8/24/2016 18:17,5th at Howard,57,8/24/2016 18:23,San Francisco Caltrain 2 (330 Townsend),69,406,Subscriber,95062
1329550,599,8/24/2016 18:21,Mechanics Plaza (Market at Battery),75,8/24/2016 18:31,San Francisco Caltrain (Townsend at 4th),70,489,Subscriber,94404
1329591,557,8/24/2016 18:42,Harry Bridges Plaza (Ferry Building),50,8/24/2016 18:51,Market at 4th,76,498,Customer,45044
1329609,823,8/24/2016 18:47,San Francisco Caltrain (Townsend at 4th),70,8/24/2016 19:00,Market at 4th,76,287,Subscriber,94596
1329618,176,8/24/2016 18:51,San Francisco Caltrain (Townsend at 4th),70,8/24/2016 18:54,2nd at Townsend,61,374,Subscriber,94158
1330006,960,8/25/2016 8:06,Harry Bridges Plaza (Ferry Building),50,8/25/2016 8:22,Townsend at 7th,65,191,Subscriber,94590
1330206,641,8/25/2016 8:48,San Francisco Caltrain 2 (330 Townsend),69,8/25/2016 8:58,Beale at Market,56,421,Subscriber,94305
1330237,415,8/25/2016 8:56,Harry Bridges Plaza (Ferry Building),50,8/25/2016 9:03,2nd at Townsend,61,560,Subscriber,94904
1330246,251,8/25/2016 8:57,Grant Avenue at Columbus Avenue,73,8/25/2016 9:02,Clay at Battery,41,563,Subscriber,94133
1330306,514,8/25/2016 9:13,San Francisco Caltrain (Townsend at 4th),70,8/25/2016 9:22,Powell Street BART,39,562,Subscriber,95121
1330380,509,8/25/2016 9:32,Powell Street BART,39,8/25/2016 9:40,2nd at Townsend,61,562,Subscriber,94102
1330421,417,8/25/2016 9:44,Steuart at Market,74,8/25/2016 9:51,Embarcadero at Sansome,60,99,Subscriber,94015
1330590,162,8/25/2016 12:34,2nd at South Park,64,8/25/2016 12:36,2nd at Folsom,62,439,Subscriber,94590
1330721,561,8/25/2016 15:42,Spear at Folsom,49,8/25/2016 15:51,San Francisco Caltrain (Townsend at 4th),70,568,Subscriber,95008
1330731,725,8/25/2016 15:48,Mechanics Plaza (Market at Battery),75,8/25/2016 16:00,Golden Gate at Polk,59,603,Subscriber,94109
1330774,348,8/25/2016 16:05,Embarcadero at Sansome,60,8/25/2016 16:11,Commercial at Montgomery,45,529,Subscriber,94122
1330876,1127,8/25/2016 16:48,Harry Bridges Plaza (Ferry Building),50,8/25/2016 17:07,San Francisco Caltrain (Townsend at 4th),70,308,Subscriber,94087
1330912,156,8/25/2016 16:58,San Antonio Shopping Center,31,8/25/2016 17:01,San Antonio Caltrain Station,29,304,Subscriber,94133
1330921,375,8/25/2016 17:00,2nd at Folsom,62,8/25/2016 17:06,Harry Bridges Plaza (Ferry Building),50,209,Subscriber,94903
1330933,459,8/25/2016 17:01,Adobe on Almaden,5,8/25/2016 17:09,San Pedro Square,6,205,Customer,6040
1330947,418,8/25/2016 17:06,Powell Street BART,39,8/25/2016 17:13,San Francisco Caltrain 2 (330 Townsend),69,402,Subscriber,95121
1330980,623,8/25/2016 17:11,Mechanics Plaza (Market at Battery),75,8/25/2016 17:21,San Francisco Caltrain 2 (330 Townsend),69,312,Subscriber,94303
1331116,472,8/25/2016 17:56,2nd at Townsend,61,8/25/2016 18:04,Market at Sansome,77,606,Subscriber,94127
1331124,339,8/25/2016 17:59,2nd at South Park,64,8/25/2016 18:05,Market at Sansome,77,282,Subscriber,94597
1331274,629,8/25/2016 19:17,Steuart at Market,74,8/25/2016 19:27,San Francisco Caltrain (Townsend at 4th),70,408,Subscriber,94105
1331345,218,8/25/2016 20:32,Steuart at Market,74,8/25/2016 20:36,Mechanics Plaza (Market at Battery),75,635,Subscriber,94043
1331484,455,8/26/2016 7:13,Market at 4th,76,8/26/2016 7:20,San Francisco Caltrain (Townsend at 4th),70,454,Subscriber,94109
1331642,345,8/26/2016 8:19,Golden Gate at Polk,59,8/26/2016 8:24,5th St at Folsom St,90,327,Subscriber,94109
1331650,409,8/26/2016 8:24,San Francisco Caltrain 2 (330 Townsend),69,8/26/2016 8:31,Howard at 2nd,63,134,Subscriber,94063
1331677,574,8/26/2016 8:33,San Francisco Caltrain 2 (330 Townsend),69,8/26/2016 8:42,Temporary Transbay Terminal (Howard at Beale),55,300,Subscriber,94107
1331782,383,8/26/2016 9:02,Mountain View Caltrain Station,28,8/26/2016 9:08,Castro Street and El Camino Real,32,59,Subscriber,94111
1331867,493,8/26/2016 9:26,Harry Bridges Plaza (Ferry Building),50,8/26/2016 9:34,2nd at Townsend,61,606,Subscriber,94901
1331868,878,8/26/2016 9:26,Townsend at 7th,65,8/26/2016 9:41,Market at Sansome,77,423,Subscriber,94107
1331876,268,8/26/2016 9:33,Mechanics Plaza (Market at Battery),75,8/26/2016 9:37,Commercial at Montgomery,45,29,Subscriber,94704
1331960,551,8/26/2016 10:21,2nd at Townsend,61,8/26/2016 10:30,Temporary Transbay Terminal (Howard at Beale),55,666,Subscriber,94403
1331991,5843,8/26/2016 11:01,Embarcadero at Folsom,51,8/26/2016 12:38,Embarcadero at Sansome,60,285,Customer,55
1332027,793,8/26/2016 11:44,Temporary Transbay Terminal (Howard at Beale),55,8/26/2016 11:57,Townsend at 7th,65,528,Subscriber,94107
1332047,121,8/26/2016 12:04,Broadway St at Battery St,82,8/26/2016 12:06,Clay at Battery,41,604,Subscriber,94107
1332097,137,8/26/2016 12:53,Broadway St at Battery St,82,8/26/2016 12:56,Clay at Battery,41,479,Subscriber,94602
1332110,754,8/26/2016 13:09,San Pedro Square,6,8/26/2016 13:21,Santa Clara County Civic Center,80,704,Subscriber,95110
1332155,308,8/26/2016 14:12,Beale at Market,56,8/26/2016 14:17,Broadway St at Battery St,82,322,Subscriber,94132
1332173,1485,8/26/2016 14:32,Broadway St at Battery St,82,8/26/2016 14:57,South Van Ness at Market,66,322,Subscriber,94118
1332217,369,8/26/2016 15:37,Post at Kearny,47,8/26/2016 15:43,Steuart at Market,74,290,Subscriber,94901
1332288,173,8/26/2016 16:11,Townsend at 7th,65,8/26/2016 16:14,San Francisco Caltrain 2 (330 Townsend),69,358,Subscriber,94043
1332374,444,8/26/2016 16:44,Yerba Buena Center of the Arts (3rd @ Howard),68,8/26/2016 16:52,San Francisco Caltrain 2 (330 Townsend),69,620,Subscriber,95032
1332416,213,8/26/2016 16:58,Townsend at 7th,65,8/26/2016 17:01,San Francisco Caltrain 2 (330 Townsend),69,519,Subscriber,94103
1332432,151,8/26/2016 17:04,2nd at Folsom,62,8/26/2016 17:06,2nd at Townsend,61,534,Subscriber,94710
1332679,431,8/26/2016 18:25,2nd at Townsend,61,8/26/2016 18:32,Market at Sansome,77,572,Subscriber,94708
1332696,377,8/26/2016 18:38,5th at Howard,57,8/26/2016 18:44,San Francisco Caltrain 2 (330 Townsend),69,155,Subscriber,94103
1332730,950,8/26/2016 19:09,San Francisco Caltrain (Townsend at 4th),70,8/26/2016 19:24,Embarcadero at Sansome,60,562,Subscriber,94133
1332788,736,8/26/2016 22:09,2nd at Townsend,61,8/26/2016 22:21,Market at 4th,76,194,Subscriber,94123
1332894,743,8/27/2016 11:01,San Francisco Caltrain (Townsend at 4th),70,8/27/2016 11:13,Davis at Jackson,42,525,Subscriber,94111
1333037,1403,8/27/2016 16:23,Embarcadero at Sansome,60,8/27/2016 16:46,Market at 4th,76,501,Customer,94605
1333051,601,8/27/2016 16:47,Embarcadero at Sansome,60,8/27/2016 16:57,Steuart at Market,74,526,Customer,93611
1333083,1640,8/27/2016 18:01,Davis at Jackson,42,8/27/2016 18:28,Embarcadero at Sansome,60,487,Subscriber,94111
1333088,670,8/27/2016 18:28,Embarcadero at Sansome,60,8/27/2016 18:39,Harry Bridges Plaza (Ferry Building),50,560,Customer,89144
1333119,1406,8/27/2016 19:45,2nd at Townsend,61,8/27/2016 20:09,San Francisco Caltrain 2 (330 Townsend),69,503,Customer,94043
1333239,1961,8/28/2016 10:48,Embarcadero at Folsom,51,8/28/2016 11:21,Harry Bridges Plaza (Ferry Building),50,546,Subscriber,94105
1333256,157,8/28/2016 11:23,San Jose Civic Center,3,8/28/2016 11:26,Paseo de San Antonio,7,63,Subscriber,95110
1333404,850,8/28/2016 15:44,Powell at Post (Union Square),71,8/28/2016 15:58,Embarcadero at Bryant,54,398,Subscriber,94105
1333432,713,8/28/2016 16:44,Embarcadero at Bryant,54,8/28/2016 16:56,2nd at Townsend,61,542,Customer,94105
1333531,1213,8/28/2016 22:37,Clay at Battery,41,8/28/2016 22:57,Embarcadero at Folsom,51,343,Customer,95110
1333543,497,8/29/2016 6:19,Temporary Transbay Terminal (Howard at Beale),55,8/29/2016 6:27,Embarcadero at Sansome,60,463,Subscriber,94105
1333670,155,8/29/2016 7:34,2nd at Townsend,61,8/29/2016 7:37,San Francisco Caltrain (Townsend at 4th),70,236,Subscriber,95134
1333777,920,8/29/2016 8:07,San Francisco Caltrain 2 (330 Townsend),69,8/29/2016 8:22,Clay at Battery,41,392,Subscriber,94070
1333793,1107,8/29/2016 8:09,San Francisco Caltrain (Townsend at 4th),70,8/29/2016 8:28,Commercial at Montgomery,45,370,Customer,91107
1333876,721,8/29/2016 8:27,San Francisco Caltrain 2 (330 Townsend),69,8/29/2016 8:39,Commercial at Montgomery,45,270,Subscriber,94062
1333929,555,8/29/2016 8:39,Powell Street BART,39,8/29/2016 8:49,2nd at Townsend,61,538,Subscriber,94102
1333992,705,8/29/2016 8:53,Palo Alto Caltrain Station,34,8/29/2016 9:04,California Ave Caltrain Station,36,299,Subscriber,94131
1334018,557,8/29/2016 8:56,Golden Gate at Polk,59,8/29/2016 9:06,Yerba Buena Center of the Arts (3rd @ Howard),68,16,Subscriber,94941
1334096,342,8/29/2016 9:14,Beale at Market,56,8/29/2016 9:19,Broadway St at Battery St,82,427,Subscriber,94539
1334125,321,8/29/2016 9:23,5th St at Folsom St,90,8/29/2016 9:28,Market at 4th,76,484,Subscriber,94103
1334158,335,8/29/2016 9:31,2nd at Folsom,62,8/29/2016 9:36,San Francisco Caltrain (Townsend at 4th),70,485,Subscriber,94301
1334201,562,8/29/2016 9:54,San Francisco Caltrain (Townsend at 4th),70,8/29/2016 10:04,5th St at Folsom St,90,56,Subscriber,94402
1334205,575,8/29/2016 9:59,Broadway St at Battery St,82,8/29/2016 10:09,2nd at Townsend,61,878,Subscriber,94960
1334259,560,8/29/2016 10:43,Embarcadero at Bryant,54,8/29/2016 10:52,Clay at Battery,41,569,Subscriber,94105
1334270,560,8/29/2016 10:49,Clay at Battery,41,8/29/2016 10:59,Powell Street BART,39,538,Subscriber,94111
1334308,480,8/29/2016 11:21,Washington at Kearny,46,8/29/2016 11:29,2nd at South Park,64,516,Subscriber,94611
1334329,306,8/29/2016 11:52,5th at Howard,57,8/29/2016 11:57,San Francisco Caltrain 2 (330 Townsend),69,310,Subscriber,94301
1334444,322,8/29/2016 13:59,Davis at Jackson,42,8/29/2016 14:04,Market at Sansome,77,327,Subscriber,94111
1334495,305,8/29/2016 15:16,2nd at Folsom,62,8/29/2016 15:21,5th at Howard,57,322,Subscriber,94611
1334512,744,8/29/2016 15:50,Commercial at Montgomery,45,8/29/2016 16:02,San Francisco Caltrain (Townsend at 4th),70,623,Subscriber,95130
1334625,531,8/29/2016 16:41,2nd at Townsend,61,8/29/2016 16:50,Harry Bridges Plaza (Ferry Building),50,623,Subscriber,94556
1334663,605,8/29/2016 16:53,Steuart at Market,74,8/29/2016 17:03,San Francisco Caltrain (Townsend at 4th),70,448,Subscriber,95110
1334693,462,8/29/2016 17:01,Howard at 2nd,63,8/29/2016 17:09,San Francisco Caltrain 2 (330 Townsend),69,478,Subscriber,10014-3875
1334819,935,8/29/2016 17:34,San Francisco Caltrain (Townsend at 4th),70,8/29/2016 17:49,Steuart at Market,74,413,Subscriber,94107
1334949,500,8/29/2016 18:06,Powell Street BART,39,8/29/2016 18:15,Steuart at Market,74,380,Subscriber,94941
1334982,366,8/29/2016 18:16,San Jose Diridon Caltrain Station,2,8/29/2016 18:22,San Salvador at 1st,8,168,Subscriber,94105
1335055,221,8/29/2016 18:44,2nd at Folsom,62,8/29/2016 18:47,Market at Sansome,77,314,Subscriber,94116
1335119,485,8/29/2016 19:43,San Francisco Caltrain (Townsend at 4th),70,8/29/2016 19:51,Steuart at Market,74,878,Subscriber,94702
1335167,1019,8/29/2016 21:34,Embarcadero at Sansome,60,8/29/2016 21:51,South Van Ness at Market,66,100,Subscriber,94102
1335224,696,8/30/2016 6:36,Embarcadero at Bryant,54,8/30/2016 6:48,Embarcadero at Sansome,60,611,Subscriber,94105
1335330,811,8/30/2016 7:24,San Francisco Caltrain (Townsend at 4th),70,8/30/2016 7:37,South Van Ness at Market,66,502,Subscriber,94403
1335385,680,8/30/2016 7:49,San Francisco Caltrain (Townsend at 4th),70,8/30/2016 8:01,Embarcadero at Folsom,51,345,Subscriber,95148
1335438,958,8/30/2016 8:08,Harry Bridges Plaza (Ferry Building),50,8/30/2016 8:24,Market at 10th,67,286,Subscriber,94510
1335450,528,8/30/2016 8:10,San Francisco Caltrain (Townsend at 4th),70,8/30/2016 8:19,Spear at Folsom,49,590,Subscriber,94063
1335556,943,8/30/2016 8:30,Harry Bridges Plaza (Ferry Building),50,8/30/2016 8:46,San Francisco Caltrain (Townsend at 4th),70,226,Subscriber,94609
1335605,504,8/30/2016 8:43,Market at 10th,67,8/30/2016 8:52,San Francisco Caltrain (Townsend at 4th),70,659,Subscriber,94103
1335675,555,8/30/2016 8:59,Harry Bridges Plaza (Ferry Building),50,8/30/2016 9:09,2nd at South Park,64,527,Subscriber,94947
1335740,493,8/30/2016 9:14,Market at 4th,76,8/30/2016 9:22,2nd at Townsend,61,100,Subscriber,94107
1335753,199,8/30/2016 9:15,San Francisco Caltrain 2 (330 Townsend),69,8/30/2016 9:19,Townsend at 7th,65,431,Subscriber,94158
1335791,344,8/30/2016 9:27,Harry Bridges Plaza (Ferry Building),50,8/30/2016 9:33,Howard at 2nd,63,617,Subscriber,94590
1335832,215,8/30/2016 9:50,2nd at Folsom,62,8/30/2016 9:54,2nd at Townsend,61,308,Subscriber,94044
1335836,497,8/30/2016 9:52,2nd at Townsend,61,8/30/2016 10:00,Townsend at 7th,65,165,Subscriber,95051
1335889,151,8/30/2016 10:45,Grant Avenue at Columbus Avenue,73,8/30/2016 10:47,Commercial at Montgomery,45,479,Subscriber,94133
1335986,315,8/30/2016 12:58,Market at Sansome,77,8/30/2016 13:04,Temporary Transbay Terminal (Howard at Beale),55,659,Subscriber,94105
1336068,297,8/30/2016 15:08,Market at Sansome,77,8/30/2016 15:13,Harry Bridges Plaza (Ferry Building),50,623,Subscriber,95476
1336102,190,8/30/2016 15:51,Post at Kearny,47,8/30/2016 15:55,Cyril Magnin St at Ellis St,91,615,Subscriber,94109
1336116,750,8/30/2016 15:58,Golden Gate at Polk,59,8/30/2016 16:11,Howard at 2nd,63,264,Subscriber,94105
1336139,662,8/30/2016 16:10,Embarcadero at Folsom,51,8/30/2016 16:21,San Francisco Caltrain (Townsend at 4th),70,407,Subscriber,94010
1336269,699,8/30/2016 16:52,Embarcadero at Folsom,51,8/30/2016 17:04,San Francisco Caltrain 2 (330 Townsend),69,378,Subscriber,95138
1336313,884,8/30/2016 17:01,Beale at Market,56,8/30/2016 17:15,San Francisco Caltrain 2 (330 Townsend),69,283,Subscriber,95125
1336439,350,8/30/2016 17:37,Howard at 2nd,63,8/30/2016 17:43,Market at 4th,76,107,Subscriber,94130
1336457,490,8/30/2016 17:42,Mechanics Plaza (Market at Battery),75,8/30/2016 17:50,Powell at Post (Union Square),71,632,Subscriber,94105
1336480,507,8/30/2016 17:47,Embarcadero at Sansome,60,8/30/2016 17:56,Beale at Market,56,360,Subscriber,94618
1336493,269,8/30/2016 17:49,Spear at Folsom,49,8/30/2016 17:54,2nd at Townsend,61,382,Subscriber,95126
1336561,490,8/30/2016 18:06,Mechanics Plaza (Market at Battery),75,8/30/2016 18:14,2nd at Townsend,61,466,Customer,94925
1336584,546,8/30/2016 18:09,Clay at Battery,41,8/30/2016 18:19,2nd at Townsend,61,15,Subscriber,95120
1336646,313,8/30/2016 18:36,2nd at South Park,64,8/30/2016 18:41,Market at Sansome,77,16,Subscriber,94705
1336658,509,8/30/2016 18:39,Post at Kearny,47,8/30/2016 18:47,2nd at South Park,64,288,Customer,nil
1336835,486,8/30/2016 23:05,San Francisco Caltrain (Townsend at 4th),70,8/30/2016 23:13,Spear at Folsom,49,634,Subscriber,94133
1336951,463,8/31/2016 7:22,Civic Center BART (7th at Market),72,8/31/2016 7:30,Townsend at 7th,65,478,Subscriber,94582
